"","home","Pts","X1stD","TotYd","TOLost","TOGained","Cmp","SkYds","QBR","RA","Pnt","ToP","X3DRate"
"2273",0,31,27,416,0,0,31,25,108.1,18,5,1909,0.4
"2274",0,47,30,588,0,2,31,14,150.5,26,3,2153,0.4
"2275",1,44,28,485,1,2,26,8,117,22,0,1608,0.545454545454545
"2276",1,31,24,431,4,1,32,0,97,14,4,1533,0.454545454545455
"2277",1,48,21,341,1,3,24,17,127.2,21,4,1589,0.333333333333333
"2278",0,24,27,446,0,0,41,21,101.4,13,4,1790,0.461538461538462
"2279",0,19,22,381,0,2,22,8,70,30,4,2035,0.473684210526316
"2280",1,45,33,558,0,2,33,15,143.8,25,1,2227,0.727272727272727
"2281",0,28,27,399,1,1,34,0,102.1,31,3,2396,0.538461538461538
"2282",1,38,28,408,1,5,22,0,107.4,31,4,1865,0.333333333333333
"2283",0,27,16,421,3,0,28,25,106.8,14,3,1604,0.615384615384615
"2284",0,19,14,273,2,1,23,0,80.5,13,3,1252,0.4
"2285",1,30,28,402,1,3,32,10,89.6,27,3,2139,0.461538461538462
"2286",0,38,28,359,2,5,25,9,87.5,27,4,1799,0.25
"2287",0,30,25,425,1,1,38,0,112.2,17,3,1634,0.615384615384615
"2288",1,33,26,488,0,1,31,12,104.5,29,5,1928,0.5
"2289",1,0,17,302,2,0,26,30,54.5,21,8,1815,0.315789473684211
"2290",0,32,21,391,0,1,18,0,92.4,31,3,2004,0.5
"2291",0,28,26,467,1,1,34,5,104.2,21,3,1983,0.6
"2292",1,41,21,409,0,2,29,2,124.3,20,3,1495,0.363636363636364
"2293",0,19,18,347,1,1,18,17,84.6,33,3,1962,0.357142857142857
"2294",0,20,13,260,1,5,18,2,79,30,6,1782,0.294117647058824
"2295",1,12,19,285,2,2,31,20,96.4,14,6,1595,0.181818181818182
"2296",1,31,27,376,2,1,39,12,113.7,6,3,1282,0.6
"2297",1,21,26,420,0,0,35,0,92.7,23,4,1766,0.5625
"2298",0,18,20,304,0,0,25,14,86.4,26,5,1801,0.285714285714286
"2299",0,3,17,322,0,0,32,14,80,16,6,1836,0.166666666666667
"2300",1,22,20,349,1,0,26,20,87.8,15,5,1297,0.307692307692308
"2301",1,16,18,323,0,0,36,8,79.1,20,6,1876,0.428571428571429
"2302",1,21,26,419,2,1,22,0,93.5,44,2,2215,0.666666666666667
"2303",0,17,16,325,0,1,29,17,96,20,9,1837,0.266666666666667
"2304",1,17,25,350,2,0,36,7,83.4,20,5,1805,0.533333333333333
"2305",0,7,18,322,3,1,34,0,63.7,19,3,1640,0.25
"2306",1,23,25,396,4,1,30,8,91.5,25,1,1835,0.333333333333333
"2307",0,19,21,396,2,3,32,0,71.6,30,5,2217,0.352941176470588
"2308",1,30,25,478,1,3,34,21,125.3,25,5,1990,0.266666666666667
"2309",0,17,12,222,1,1,22,0,92.3,20,5,1511,0.461538461538462
"2310",1,9,6,176,1,3,10,14,54.3,21,6,1288,0.0909090909090909
"2311",1,28,23,336,0,3,21,20,121.5,32,4,1952,0.461538461538462
"2312",0,31,20,402,0,1,15,0,120.5,29,4,1632,0.545454545454545
"2313",0,38,25,444,0,2,16,0,119.2,49,6,2429,0.466666666666667
"2314",1,29,20,328,0,3,21,18,58.2,32,7,2035,0.294117647058824
"2315",0,24,17,319,3,2,17,8,59,30,5,1777,0.384615384615385
"2316",1,0,15,360,3,0,16,15,41.7,29,5,1883,0.411764705882353
"2317",0,23,23,437,2,0,22,9,81.9,30,7,1772,0.384615384615385
"2318",0,26,28,456,1,2,27,15,85.8,45,3,2828,0.523809523809524
"2319",1,30,22,401,2,1,22,17,98.4,31,4,2059,0.466666666666667
"2320",1,26,18,319,1,3,16,17,68.9,37,8,2009,0.230769230769231
"2321",0,3,18,301,3,0,17,15,25.9,31,3,1739,0.25
"2322",1,6,14,280,2,3,17,23,43.1,31,8,2028,0.285714285714286
"2323",0,22,17,276,0,0,19,0,81.1,27,4,1722,0.461538461538462
"2324",0,34,24,393,2,1,24,0,82,30,4,2031,0.5
"2325",1,38,17,388,1,6,8,7,89.4,50,6,2135,0.5
"2326",1,27,19,360,2,3,26,20,86.8,16,6,1567,0.428571428571429
"2327",1,32,15,283,2,4,17,0,85.8,32,5,2003,0.25
"2328",0,24,25,439,2,0,27,30,91,25,5,2000,0.428571428571429
"2329",0,17,7,150,4,3,11,7,29.7,19,8,1352,0.266666666666667
"2330",0,21,14,255,0,1,16,8,104.3,25,7,1565,0.272727272727273
"2331",1,24,13,296,1,3,14,9,94.1,29,8,1821,0.4
"2332",1,27,25,318,2,2,18,17,84.9,31,3,1966,0.615384615384615
"2333",0,27,24,348,2,3,20,8,91.7,39,2,2272,0.545454545454545
"2334",1,16,22,378,3,0,20,38,60.6,25,5,1793,0.384615384615385
"2335",0,13,22,318,2,1,24,17,66.1,28,6,1932,0.214285714285714
"2336",1,28,20,318,2,0,17,0,90.2,23,5,1429,0.454545454545455
"2337",0,34,16,266,1,3,19,0,83.5,30,5,1932,0.307692307692308
"2338",1,37,24,314,1,1,13,26,116.2,42,7,2262,0.333333333333333
"2339",0,19,13,241,4,4,16,30,63.4,27,6,1797,0.230769230769231
"2340",1,14,22,331,3,1,30,32,51.9,25,9,2166,0.19047619047619
"2341",0,17,20,374,3,2,22,3,70.9,27,5,1733,0.363636363636364
"2342",1,48,21,384,1,4,19,0,123.4,36,2,1878,0.714285714285714
"2343",0,10,16,219,1,0,10,9,65.2,22,6,1404,0.333333333333333
"2344",0,23,21,388,2,2,21,11,57.2,32,6,2123,0.352941176470588
"2345",1,0,9,145,4,0,14,12,41,17,8,1384,0.153846153846154
"2346",1,17,15,286,2,1,14,13,51.2,23,6,1484,0.285714285714286
"2347",1,35,22,351,0,4,12,6,111.5,44,5,2020,0.5
"2348",0,26,26,403,2,1,28,31,87.1,33,3,2149,0.533333333333333
"2349",1,9,22,363,2,1,28,25,63.7,21,7,1873,0.294117647058824
"2350",0,7,11,185,3,2,12,31,42.2,22,7,1429,0.181818181818182
"2351",0,27,17,289,0,3,16,12,114.2,41,3,1983,0.466666666666667
"2352",1,19,25,405,5,1,26,15,93.1,29,4,1826,0.3
"2353",1,7,20,289,4,1,15,14,35.7,43,6,2288,0.357142857142857
"2354",0,17,17,270,2,2,12,7,77.5,42,7,1831,0.307692307692308
"2355",0,10,20,253,5,0,13,24,26.7,30,6,1816,0.416666666666667
"2356",1,17,18,225,2,0,15,71,61.4,23,6,1791,0.181818181818182
"2357",0,9,19,332,2,1,17,6,54.3,36,4,1940,0.411764705882353
"2358",1,18,22,304,2,2,24,42,74.1,29,7,1942,0.388888888888889
"2359",0,10,15,318,4,0,15,25,24.6,32,9,2040,0.333333333333333
"2360",1,27,20,513,2,0,16,0,89.9,41,7,2053,0.357142857142857
"2361",0,13,16,330,4,0,23,50,73,23,5,1762,0.307692307692308
"2362",0,30,15,288,0,1,16,29,141.7,22,3,1473,0.545454545454545
"2363",1,6,18,267,2,0,19,17,46.7,20,7,1451,0.272727272727273
"2364",1,30,27,383,1,1,17,27,68.5,52,6,2773,0.523809523809524
"2365",0,9,15,240,2,1,23,29,47.9,24,5,1997,0.4
"2366",1,26,14,338,0,2,9,0,68.7,36,5,1828,0.285714285714286
"2367",0,14,12,267,4,0,12,30,27.6,23,6,1578,0.181818181818182
"2368",0,3,12,220,3,1,10,22,22.6,28,8,1555,0.0833333333333333
"2369",1,3,10,177,3,1,13,30,23.5,22,7,1268,0.166666666666667
"2370",1,37,18,352,1,1,16,10,86.9,32,2,1766,0.538461538461538
"2371",0,20,19,297,1,0,15,27,64.6,28,4,1619,0.533333333333333
"2372",1,24,25,422,0,2,20,0,89.2,39,3,1963,0.666666666666667
"2373",0,20,22,374,0,3,18,0,88.4,42,5,1944,0.4
"2374",1,19,20,402,2,0,23,31,91.1,34,5,2090,0.416666666666667
"2375",0,24,19,313,1,1,16,10,62.8,37,5,1826,0.470588235294118
"2376",1,19,21,414,3,1,26,16,69.9,26,3,1912,0.4
"2377",1,17,17,336,2,0,17,5,68.2,27,6,1507,0.466666666666667
"2378",0,0,11,151,2,1,12,14,33.4,21,8,1266,0.0833333333333333
"2379",1,17,15,204,2,0,23,17,69.2,15,7,1586,0.357142857142857
"2380",0,25,28,423,0,0,20,21,86,43,3,2454,0.5625
"2381",1,23,22,312,6,0,20,21,15.1,33,5,1937,0.473684210526316
"2382",0,10,22,364,0,0,24,10,92.9,30,3,1895,0.333333333333333
"2383",1,20,15,275,0,4,10,7,114.4,36,5,1833,0.4
"2384",0,3,11,218,1,0,17,39,51.3,19,8,1746,0.2
"2385",1,13,18,326,1,1,7,16,30.6,49,4,1955,0.466666666666667
"2386",0,24,19,410,2,2,18,12,85.7,42,4,2152,0.470588235294118
"2387",0,16,17,277,0,1,16,16,85.9,29,7,1803,0.153846153846154
"2388",1,16,16,307,1,1,17,19,80.9,32,4,1941,0.384615384615385
"2389",0,37,18,494,1,1,21,6,155.8,34,2,1876,0.428571428571429
"2390",1,31,18,333,1,5,15,0,95.7,36,3,1700,0.538461538461538
"2391",0,20,20,344,1,5,22,1,93.1,27,5,1908,0.333333333333333
"2392",1,17,19,323,4,1,35,7,62.1,16,8,1909,0.411764705882353
"2393",0,27,23,425,1,2,16,0,76.5,43,5,2243,0.375
"2394",1,34,22,474,3,2,19,0,113.1,41,2,1959,0.5
"2395",0,23,25,372,1,0,22,12,96.4,29,4,1983,0.571428571428571
"2396",0,20,22,366,1,0,31,19,88.3,21,4,1762,0.4375
"2397",1,28,14,290,0,4,21,11,105.1,28,9,1844,0.333333333333333
"2398",1,17,15,318,4,0,15,3,57.2,24,5,1604,0.230769230769231
"2399",0,17,16,267,2,1,19,19,50.9,21,8,1595,0.214285714285714
"2400",1,38,24,411,0,2,22,3,118.5,34,5,1876,0.588235294117647
"2401",0,23,28,463,1,1,36,17,106.5,24,5,2311,0.4
"2402",1,30,24,439,0,1,21,7,108.1,34,3,2156,0.466666666666667
"2403",0,19,20,372,1,4,26,0,87.4,26,5,1937,0.357142857142857
"2404",1,26,24,428,1,1,26,11,108.3,27,5,2044,0.384615384615385
"2405",0,17,15,300,3,1,16,3,42.4,17,4,1247,0.272727272727273
"2406",1,22,22,340,1,1,19,1,76.8,30,3,2093,0.333333333333333
"2407",0,37,28,493,1,1,24,4,116.1,36,2,2352,0.615384615384615
"2408",0,3,17,305,8,1,20,0,18.2,22,2,1675,0.5
"2409",1,17,20,305,3,0,23,14,51.6,20,5,1755,0.466666666666667
"2410",0,13,16,316,0,1,25,11,92.4,17,6,1690,0.181818181818182
"2411",0,3,11,230,2,0,20,8,46.8,14,7,1438,0.153846153846154
"2412",1,24,16,344,2,3,13,26,117.4,39,6,2197,0.375
"2413",0,31,21,393,0,2,16,6,78.3,35,6,2021,0.466666666666667
"2414",0,23,18,331,2,0,18,22,64,21,3,1778,0.272727272727273
"2415",1,6,17,296,1,0,19,6,69.4,25,8,1531,0.333333333333333
"2416",1,17,16,333,2,0,22,0,115.2,23,4,1764,0.454545454545455
"2417",1,10,13,250,3,1,16,2,37.4,14,5,1296,0.272727272727273
"2418",0,23,24,404,1,0,23,41,70.7,40,6,2515,0.444444444444444
"2419",1,13,20,360,4,1,25,22,49.5,23,4,1952,0.333333333333333
"2420",0,3,14,239,4,0,8,8,12.5,29,4,1517,0.0909090909090909
"2421",1,30,18,329,0,3,20,8,107.9,30,5,1887,0.307692307692308
"2422",0,12,11,214,2,1,26,11,55.1,15,6,1616,0.285714285714286
"2423",0,20,17,271,2,0,16,21,110.6,25,3,1738,0.583333333333333
"2424",1,20,16,336,1,2,18,16,123.4,34,5,2168,0.307692307692308
"2425",1,23,18,471,2,1,23,40,77,32,6,2064,0.352941176470588
"2426",0,17,14,212,1,3,23,16,99,18,6,1534,0.333333333333333
"2427",1,17,23,408,3,2,31,20,83.1,24,4,2020,0.529411764705882
"2428",0,28,16,272,2,2,17,29,103.9,22,7,1682,0.363636363636364
"2429",1,20,15,279,1,2,26,21,116.7,22,5,1901,0.333333333333333
"2430",1,34,21,331,0,3,14,3,105.6,41,5,2010,0.428571428571429
"2431",0,10,15,275,2,1,23,43,72.5,19,7,1686,0.2
"2432",1,27,21,391,1,0,19,25,106.5,26,7,1690,0.357142857142857
"2433",1,38,30,488,0,0,26,0,109.8,49,2,2569,0.65
"2434",0,0,6,100,2,0,8,19,26.5,23,8,1345,0.230769230769231
"2435",0,19,19,294,2,3,19,9,48,28,7,1850,0.333333333333333
"2436",1,7,13,295,3,0,15,21,46.4,30,9,1622,0.214285714285714
"2437",0,6,14,247,0,0,19,25,70,19,7,1511,0
"2438",0,48,18,349,2,5,16,18,113.2,36,3,1987,0.428571428571429
"2439",1,12,21,362,3,2,25,14,73.2,19,5,1895,0.3
"2440",0,17,14,268,3,0,15,8,37.2,30,7,1748,0.4
"2441",0,12,10,178,0,3,17,23,71.2,14,7,1345,0.230769230769231
"2442",1,34,18,512,2,1,10,9,96.4,38,3,1734,0.461538461538462
"2443",1,42,18,374,2,4,24,13,112.1,36,1,2222,0.4
"2444",1,17,16,263,4,0,17,14,33,24,8,1669,0.153846153846154
"2445",0,10,12,207,0,0,14,3,75.4,24,8,1636,0.214285714285714
"2446",0,6,15,282,4,0,21,27,29,21,6,1894,0.153846153846154
"2447",1,10,12,199,2,0,17,19,33.5,18,7,1238,0.0833333333333333
"2448",1,13,18,338,1,0,26,12,72.8,15,5,1534,0.428571428571429
"2449",0,22,15,280,1,1,17,4,52.6,33,6,2002,0.214285714285714
"2450",0,27,15,248,2,3,16,0,80.4,28,3,1573,0.461538461538462
"2451",1,22,21,318,1,0,24,25,97.3,31,4,2104,0.529411764705882
"2452",1,38,23,370,0,1,24,18,126.2,20,4,1758,0.272727272727273
"2453",0,3,12,239,3,0,16,32,69.8,23,5,1667,0.307692307692308
"2454",1,16,17,223,1,4,28,20,82.9,21,7,1921,0.411764705882353
"2455",1,3,13,262,1,1,23,32,86.6,24,7,1819,0.142857142857143
"2456",0,14,6,105,1,2,12,29,41.7,20,10,1486,0
"2457",0,6,9,128,3,1,15,59,30.6,19,8,1748,0.214285714285714
"2458",1,24,20,382,1,0,23,12,112.2,20,4,1677,0.2
"2459",1,0,12,154,6,1,11,13,3.6,20,5,1293,0.181818181818182
"2460",0,15,15,213,3,1,21,51,66.2,14,5,1599,0.222222222222222
"2461",0,18,17,321,1,0,27,22,83.1,21,4,1726,0.357142857142857
"2462",1,34,18,294,0,2,19,12,96.2,29,5,1844,0.307692307692308
"2463",0,34,23,400,2,1,19,8,117.6,33,4,1939,0.416666666666667
"2464",1,34,21,401,1,2,20,2,127.5,30,4,1890,0.416666666666667
"2465",0,6,15,271,0,0,28,30,68.8,17,6,1699,0.411764705882353
"2466",1,22,22,374,1,1,20,8,85.6,32,3,1794,0.428571428571429
"2467",0,21,13,310,2,0,18,11,83.7,24,4,1702,0.428571428571429
"2468",1,16,14,259,1,2,16,9,94.1,32,6,1708,0.266666666666667
"2469",0,13,18,271,1,3,23,14,74.4,27,5,1881,0.357142857142857
"2470",0,17,15,254,2,2,21,13,73.8,15,6,1123,0.363636363636364
"2471",1,13,17,277,0,1,21,6,89.7,29,5,1667,0.357142857142857
"2472",0,7,15,260,3,0,17,17,44.5,29,5,1792,0.25
"2473",1,28,18,321,0,3,25,54,67.6,24,3,1701,0.421052631578947
"2474",1,10,21,285,0,1,18,33,78.1,28,6,1665,0.307692307692308
"2475",0,0,13,263,1,2,21,38,46.4,22,10,1915,0.117647058823529
"2476",1,10,17,191,2,1,12,29,25.8,22,4,1527,0.25
"2477",0,9,13,221,1,0,18,5,69.9,25,5,1710,0.166666666666667
"2478",1,27,18,322,1,0,18,5,127.8,18,2,1382,0.6
"2479",0,28,20,292,1,1,15,9,79.3,24,4,1412,0.454545454545455
"2480",1,3,10,260,2,2,16,24,47.3,23,6,1643,0.230769230769231
"2481",1,28,24,376,3,2,14,16,94.5,34,4,1739,0.555555555555556
"2482",0,3,12,185,1,1,14,16,65.5,23,5,1532,0.333333333333333
"2483",0,23,17,289,0,1,22,11,98.3,31,5,2055,0.411764705882353
"2484",1,23,18,333,0,2,17,16,100.8,34,7,1908,0.388888888888889
"2485",0,14,21,350,2,0,23,27,73,25,5,2012,0.3
"2486",0,14,16,252,1,1,20,51,77.2,17,7,1720,0.307692307692308
"2487",1,6,18,336,4,0,19,26,33.7,31,1,1928,0.384615384615385
"2488",0,0,11,162,2,1,19,41,37.7,13,6,1453,0.307692307692308
"2489",1,27,16,355,1,0,21,8,96.3,25,6,1743,0.428571428571429
"2490",0,20,17,230,1,2,19,26,60.2,18,4,1446,0.5
"2491",0,13,18,299,3,0,26,16,65.3,17,2,1668,0.538461538461538
"2492",1,34,32,511,3,1,39,8,105.3,27,1,2181,0.545454545454545
"2493",0,30,30,486,2,0,34,14,106.1,21,3,1773,0.571428571428571
"2494",1,17,22,366,5,2,27,2,47.8,22,3,1953,0.230769230769231
"2495",1,17,18,380,1,1,24,13,100.2,18,4,1585,0.5
"2496",0,21,18,266,1,1,14,36,52.3,34,4,2022,0.153846153846154
"2497",1,18,21,281,1,0,23,15,82.2,17,2,1464,0.333333333333333
"2498",1,9,13,256,0,0,19,24,57.4,17,6,1268,0.214285714285714
"2499",0,24,16,228,1,3,13,44,69.1,24,6,1538,0.272727272727273
"2500",1,26,18,373,0,1,14,2,89.2,36,1,1662,0.333333333333333
"2501",1,24,22,374,1,1,19,10,88.4,26,4,1617,0.545454545454545
"2502",0,10,4,53,0,0,7,82,60.4,17,11,1380,0.0714285714285714
"2503",1,9,24,380,2,1,37,12,73.9,17,6,1950,0.142857142857143
"2504",0,31,20,402,1,1,27,15,110.3,20,4,1666,0.533333333333333
"2505",1,12,19,328,4,1,28,33,51.1,20,3,1656,0.388888888888889
"2506",0,24,19,348,2,4,19,4,68.5,29,5,1799,0.4
"2507",1,40,21,322,0,2,14,23,94.7,33,4,1858,0.454545454545455
"2508",0,27,14,278,0,1,10,11,71.3,33,6,1728,0.0909090909090909
"2509",0,16,10,260,0,1,16,16,70.2,24,8,1657,0.214285714285714
"2510",1,17,17,387,3,1,20,19,62.7,15,4,1466,0.357142857142857
"2511",1,20,21,310,1,2,18,18,98.1,34,3,1964,0.384615384615385
"2512",0,3,6,103,0,0,9,33,48.7,23,10,1470,0.214285714285714
"2513",1,31,22,466,0,1,22,7,144,32,2,1925,0.583333333333333
"2514",0,22,23,486,2,0,31,3,58.5,24,2,1898,0.1875
"2515",0,12,19,309,2,0,28,36,72.4,22,7,2065,0.470588235294118
"2516",1,17,18,337,1,0,18,30,86.3,22,6,1648,0.5
"2517",1,3,10,227,2,1,19,21,57.8,20,5,1508,0.153846153846154
"2518",0,6,20,279,3,0,23,36,44.1,17,3,1582,0.307692307692308
"2519",0,6,11,187,0,0,18,0,66.4,20,5,1475,0.4375
"2520",1,38,17,345,1,2,13,14,139.3,39,4,1864,0.533333333333333
"2521",1,11,14,238,7,1,24,23,55.9,22,5,1580,0.285714285714286
"2522",0,29,17,271,0,3,10,8,103.6,41,5,1702,0.461538461538462
"2523",1,20,13,288,2,1,17,6,89.4,22,6,1482,0.25
"2524",0,34,17,321,0,3,12,10,95.9,27,5,1396,0.333333333333333
"2525",0,30,20,324,0,4,14,0,123.3,39,2,1965,0.571428571428571
"2526",1,37,15,328,3,4,17,23,87.2,26,4,1596,0.307692307692308
"2527",0,25,15,370,0,1,18,0,97.6,19,6,1333,0.307692307692308
"2528",0,17,15,259,3,1,18,19,53,25,5,1616,0.3125
"2529",1,16,15,373,2,1,15,5,72.4,25,5,1594,0.272727272727273
"2530",0,0,9,162,3,0,17,0,26.7,12,7,1219,0.272727272727273
"2531",1,6,11,220,2,0,14,6,33.7,14,2,1206,0.181818181818182
"2532",1,28,22,365,2,0,28,0,113.6,25,4,1649,0.454545454545455
"2533",1,31,19,359,1,1,14,25,97.9,30,4,1651,0.272727272727273
"2534",0,14,16,270,2,2,14,22,53.1,16,8,1256,0.25
"2535",0,20,17,341,1,1,28,10,110,24,5,1877,0.4
"2536",0,14,13,292,1,1,21,14,91.4,13,7,1222,0.363636363636364
"2537",1,26,21,432,1,3,30,0,95.1,29,3,2152,0.411764705882353
"2538",1,17,17,333,2,2,27,16,117.2,23,4,1854,0.533333333333333
"2539",0,31,13,332,1,1,10,0,105.2,29,6,1387,0.333333333333333
"2540",0,17,20,306,1,1,29,22,70.1,18,4,1658,0.466666666666667
"2541",1,7,11,148,2,0,15,21,39,15,7,1322,0.2
"2542",1,27,17,311,0,2,23,9,97.4,31,8,1888,0.411764705882353
"2543",1,17,19,328,1,0,24,22,92.5,20,7,1625,0.357142857142857
"2544",0,30,22,383,1,2,15,8,77.9,35,5,1956,0.230769230769231
"2545",0,17,17,298,1,1,22,7,73.8,14,5,1381,0.571428571428571
"2546",1,23,18,352,4,5,19,10,52.3,35,3,2003,0.411764705882353
"2547",0,23,18,317,0,2,16,10,77.1,31,5,1694,0.181818181818182
"2548",1,17,17,373,0,0,18,12,89.4,17,5,1347,0.1
"2549",0,13,21,388,3,1,38,9,73.7,19,7,1917,0.375
"2550",1,23,20,407,3,1,24,8,75.2,25,4,1859,0.25
"2551",0,23,17,361,1,1,22,22,106.2,22,6,1522,0.428571428571429
"2552",1,13,16,284,2,0,29,8,81.9,16,4,1739,0.357142857142857
"2553",0,10,9,212,1,1,15,0,65.1,10,7,981,0.111111111111111
"2554",1,44,21,437,2,1,29,0,113,19,1,1669,0.416666666666667
"2555",0,14,17,325,3,0,17,26,74.2,29,7,1654,0.333333333333333
"2556",0,7,18,267,2,2,29,19,69.4,19,6,1614,0.470588235294118
"2557",1,26,21,359,1,1,25,25,72.6,22,5,1803,0.5625
"2558",0,35,21,390,0,2,22,12,92.1,27,3,1781,0.642857142857143
"2559",1,13,20,339,0,1,22,9,109.4,25,3,1853,0.454545454545455
"2560",1,20,12,339,5,1,20,20,68.8,18,7,1379,0.25
"2561",0,37,17,293,0,4,9,6,88.4,37,4,1993,0.470588235294118
"2562",0,19,20,360,2,1,23,11,63.5,29,4,1837,0.4
"2563",1,10,17,354,6,0,21,44,45.1,17,6,1572,0.266666666666667
"2564",0,23,17,356,2,2,22,3,71,24,3,1717,0.363636363636364
"2565",1,14,12,294,0,5,13,22,75.4,30,10,1784,0.153846153846154
"2566",0,7,10,180,2,0,13,39,35.6,22,8,1536,0.266666666666667
"2567",1,38,12,221,0,3,9,10,91.5,34,5,1659,0.428571428571429
"2568",0,16,17,229,0,2,11,8,72.3,42,5,2041,0.4
"2569",0,24,14,248,0,2,17,19,89.4,33,8,1874,0.25
"2570",1,20,23,452,0,1,23,17,94.7,29,3,1898,0.428571428571429
"2571",1,38,17,322,0,4,21,13,128.1,31,7,1838,0.555555555555556
"2572",1,17,19,339,3,2,21,13,56.4,22,6,1723,0.285714285714286
"2573",0,13,13,223,2,2,17,14,44.8,20,4,1598,0.333333333333333
"2574",1,17,15,368,2,0,25,28,89.3,13,6,1454,0.357142857142857
"2575",0,28,22,363,2,2,13,20,44.7,35,5,1629,0.583333333333333
"2576",1,27,19,362,4,2,26,9,87.3,27,5,1836,0.555555555555556
"2577",1,27,20,340,1,0,22,4,111,24,3,1657,0.545454545454545
"2578",0,23,22,426,0,2,30,8,108.4,29,5,2148,0.555555555555556
"2579",0,14,24,347,4,1,21,16,45.4,36,6,2035,0.4
"2580",0,28,15,254,2,0,13,14,71.2,22,4,1240,0.222222222222222
"2581",1,34,32,460,3,0,36,8,90.7,19,3,2024,0.5
"2582",0,20,22,346,1,1,17,17,79.6,44,3,2139,0.230769230769231
"2583",1,16,17,311,1,4,15,6,64.6,36,6,1935,0.285714285714286
"2584",0,26,24,405,0,3,22,23,108.5,38,6,2264,0.4375
"2585",1,10,13,314,2,1,18,2,59.9,13,5,1129,0.2
"2586",0,7,22,326,2,1,17,8,40.9,28,4,1876,0.166666666666667
"2587",0,17,16,261,3,1,14,18,52.1,16,6,1059,0.111111111111111
"2588",1,28,22,410,0,1,21,12,122,30,5,1843,0.571428571428571
"2589",1,16,14,290,0,2,17,13,85.4,24,5,1733,0.272727272727273
"2590",0,17,14,236,2,2,17,0,91.8,22,5,1856,0.272727272727273
"2591",1,16,13,326,2,0,27,9,92.5,13,6,1478,0.166666666666667
"2592",0,7,14,210,2,0,16,36,70.4,22,8,1753,0.333333333333333
"2593",1,24,14,312,1,1,15,0,110.2,15,4,1211,0.375
"2594",0,24,16,351,3,2,20,46,83.2,19,6,1608,0.166666666666667
"2595",0,21,19,320,4,1,19,38,66.9,22,5,1604,0.333333333333333
"2596",1,7,12,207,3,1,23,60,50.4,14,6,1517,0.153846153846154
"2597",1,11,17,342,1,0,16,7,70.3,28,6,1797,0.375
"2598",0,13,19,357,0,0,24,25,99.9,28,5,2092,0.466666666666667
"2599",1,10,9,192,1,0,13,29,60.3,24,7,1594,0.25
"2600",0,42,20,309,1,2,13,24,157.6,32,4,1890,0.444444444444444
"2601",0,14,21,385,3,0,21,38,92.1,30,6,2111,0.4375
"2602",1,33,28,433,2,2,27,22,82.1,27,5,2099,0.307692307692308
"2603",1,13,17,276,1,1,21,8,67.1,28,6,2131,0.384615384615385
"2604",1,10,22,299,4,2,26,46,66.7,18,3,1687,0.2
"2605",1,7,15,256,2,2,22,8,61.5,16,7,1515,0.111111111111111
"2606",0,6,15,211,3,0,22,46,64.6,20,7,1868,0.0833333333333333
"2607",0,34,25,483,1,2,28,0,135.7,28,5,1941,0.384615384615385
"2608",1,10,11,242,2,0,16,7,71.2,21,5,1445,0.416666666666667
"2609",0,13,22,316,1,2,22,19,79.7,26,5,1895,0.384615384615385
"2610",1,21,19,249,2,2,17,13,68,18,6,1505,0.25
"2611",1,42,26,467,2,1,20,11,116.6,35,3,2014,0.615384615384615
"2612",0,8,15,292,1,0,22,47,73.7,13,6,1444,0.214285714285714
"2613",0,16,15,282,3,1,23,51,80.9,21,5,1823,0.25
"2614",1,6,13,257,4,1,27,7,63.1,11,9,1427,0.25
"2615",0,24,14,231,1,1,15,43,59.8,27,6,1603,0.285714285714286
"2616",1,16,19,316,3,0,25,19,84.6,22,5,1825,0.571428571428571
"2617",0,16,22,363,1,1,25,14,101.1,24,3,1851,0.416666666666667
"2618",1,10,19,393,3,1,17,2,46.5,29,6,1857,0.166666666666667
"2619",0,20,16,320,1,2,13,6,53.2,32,5,1902,0.466666666666667
"2620",0,30,23,398,0,2,20,0,117.5,41,5,2204,0.416666666666667
"2621",1,28,19,407,1,0,17,14,130.2,31,5,1861,0.538461538461538
"2622",1,26,26,331,1,0,22,25,93,28,4,1650,0.6
"2623",1,36,25,494,0,1,19,0,146.4,43,4,2065,0.6
"2624",0,35,24,393,3,0,27,0,88.6,19,4,1411,0.454545454545455
"2625",1,47,19,446,0,3,20,13,148.5,31,4,1771,0.5
"2626",0,17,20,351,0,1,25,36,102.3,27,5,1861,0.357142857142857
"2627",0,27,18,375,0,2,15,0,126.4,29,4,1765,0.454545454545455
"2628",1,13,16,253,0,2,6,15,41.6,42,7,1947,0.375
"2629",0,19,21,389,3,1,19,0,67.9,29,4,1835,0.428571428571429
"2630",0,17,19,263,1,1,21,18,67,20,7,1649,0.357142857142857
"2631",1,24,16,236,1,1,16,17,71.5,29,5,1852,0.6
"2632",1,16,21,350,0,0,25,1,78.8,21,4,1701,0.5
"2633",0,37,21,390,1,3,15,4,77.9,36,3,1846,0.461538461538462
"2634",1,33,21,420,0,0,20,0,104.3,35,6,1961,0.285714285714286
"2635",0,14,9,195,5,1,10,8,26.9,19,5,1219,0.25
"2636",0,10,14,188,2,2,21,22,82.7,20,10,1815,0.153846153846154
"2637",1,36,25,473,1,1,23,1,99.1,34,1,2153,0.461538461538462
"2638",0,12,16,269,1,3,21,14,76.7,32,4,2123,0.294117647058824
